season,team,n_plays,proe_early,under_center,pistol_of_gun,avg_te,avg_backs,extra_ol,empty_backfield,motion,no_huddle,rpo,qb_run_share,outside_run,n_dropbacks,play_action,screen,qb_out_of_pocket,quick_throw,n_targets,adot,deep_rate,middle_target,rb_target_share,te_target_share
2022,NO,556,-0.11325834365452037,0.42418772563176893,0.025078369905956112,1.5755395683453237,1.106115107913669,0.08812949640287769,0.0631768953068592,0.34296028880866425,0.009025270758122744,0.02888086642599278,0.010714285714285714,0.4548736462093863,272,0.19852941176470587,0.05514705882352941,0.1323529411764706,0.44534412955465585,242,8.446280991735538,0.10743801652892562,0.19008264462809918,0.19834710743801653,0.256198347107438
2022,NYG,617,-0.032657164028010416,0.40456769983686786,0.019178082191780823,1.320907617504052,1.06807131280389,0.06158833063209076,0.04707792207792208,0.349025974025974,0.15422077922077923,0.06818181818181818,0.09019607843137255,0.4870689655172414,355,0.28732394366197184,0.0676056338028169,0.27323943661971833,0.356401384083045,285,6.4035087719298245,0.05964912280701754,0.22456140350877193,0.21754385964912282,0.15087719298245614
2022,NYJ,619,-0.03130367733298839,0.36437908496732024,0.0,1.4119547657512117,1.0436187399030694,0.004846526655896607,0.11308562197092084,0.568659127625202,0.030694668820678513,0.051696284329563816,0.012096774193548387,0.5224489795918368,367,0.22070844686648503,0.08991825613079019,0.1553133514986376,0.42378048780487804,323,7.724458204334366,0.10835913312693499,0.19504643962848298,0.18575851393188855,0.17647058823529413
2022,PHI,589,0.048548797273944164,0.10034013605442177,0.04158790170132325,1.2886247877758914,1.0050933786078098,0.003395585738539898,0.100169779286927,0.21392190152801357,0.23429541595925296,0.13582342954159593,0.16972477064220184,0.5027624309392266,355,0.2,0.12112676056338029,0.2112676056338028,0.4854368932038835,302,8.43046357615894,0.11920529801324503,0.19536423841059603,0.10596026490066225,0.18211920529801323
2022,PIT,720,-0.06747228842208441,0.3450210378681627,0.027837259100642397,1.2944444444444445,1.0708333333333333,0.018055555555555554,0.06406685236768803,0.3983286908077994,0.0988857938718663,0.0584958217270195,0.022151898734177215,0.47896440129449835,391,0.17135549872122763,0.07161125319693094,0.22762148337595908,0.39316239316239315,343,7.399416909620991,0.10204081632653061,0.1924198250728863,0.19533527696793002,0.20699708454810495
2022,SEA,613,0.05192395553146441,0.33825944170771755,0.12406947890818859,1.6035889070146818,1.0554649265905383,0.013050570962479609,0.10457516339869281,0.3006535947712418,0.16013071895424835,0.04411764705882353,0.05405405405405406,0.45714285714285713,386,0.27461139896373055,0.06217616580310881,0.19170984455958548,0.37719298245614036,334,7.188622754491018,0.08982035928143713,0.2275449101796407,0.12574850299401197,0.2694610778443114
2022,SF,549,-0.05217672229767937,0.36380255941499084,0.08908045977011494,1.2513661202185793,1.4080145719489983,0.0,0.10018214936247723,0.5610200364298725,0.012750455373406194,0.04735883424408015,0.03278688524590164,0.5063829787234042,300,0.23,0.12666666666666668,0.11,0.4014336917562724,274,7.029197080291971,0.10948905109489052,0.2664233576642336,0.24087591240875914,0.21532846715328466
2022,TB,641,0.014473315908527766,0.3742138364779874,0.017587939698492462,1.2542901716068642,1.0078003120124805,0.029641185647425898,0.0515625,0.471875,0.0765625,0.0234375,0.00823045267489712,0.43983402489626555,395,0.18227848101265823,0.14177215189873418,0.02278481012658228,0.554089709762533,377,6.713527851458886,0.10610079575596817,0.2440318302387268,0.1962864721485411,0.13793103448275862
2022,TEN,581,-0.10795324100223602,0.47586206896551725,0.049342105263157895,1.576592082616179,1.0550774526678142,0.022375215146299483,0.07401032702237521,0.38209982788296043,0.03614457831325301,0.01549053356282272,0.05755395683453238,0.5190839694656488,299,0.3076923076923077,0.10702341137123746,0.13043478260869565,0.375968992248062,254,7.665354330708661,0.08661417322834646,0.2125984251968504,0.18503937007874016,0.2795275590551181
2022,WAS,652,-0.12305536610573588,0.3312788906009245,0.052995391705069124,1.3742331288343559,0.9938650306748467,0.0,0.09523809523809523,0.5314900153609831,0.05222734254992319,0.10906298003072197,0.018072289156626505,0.5828220858895705,318,0.2672955974842767,0.09748427672955975,0.13836477987421383,0.3709090909090909,268,7.914179104477612,0.1417910447761194,0.2873134328358209,0.208955223880597,0.17164179104477612
2023,ARI,565,-0.07248054203241383,0.3410301953818828,0.01078167115902965,1.5345132743362833,0.9557522123893806,0.0035398230088495575,0.06902654867256637,0.40530973451327434,0.05663716814159292,0.05486725663716814,0.12167300380228137,0.5152838427947598,295,0.3050847457627119,0.12203389830508475,0.16271186440677965,0.5543071161048689,259,6.505791505791506,0.0888030888030888,0.22393822393822393,0.11969111969111969,0.3552123552123552
2023,ATL,692,-0.08157087695375781,0.2460202604920405,0.3723608445297505,1.6604046242774566,1.388728323699422,0.004335260115606936,0.07947976878612717,0.5910404624277457,0.06936416184971098,0.028901734104046242,0.04938271604938271,0.7941176470588235,365,0.32054794520547947,0.10136986301369863,0.1863013698630137,0.5,307,8.50814332247557,0.13680781758957655,0.19543973941368079,0.247557003257329,0.33876221498371334
2023,BAL,585,0.03637975310435111,0.13550600343053174,0.06944444444444445,1.064957264957265,1.405128205128205,0.010256410256410256,0.04957264957264957,0.49230769230769234,0.07692307692307693,0.04957264957264957,0.16521739130434782,0.4712041884816754,354,0.23163841807909605,0.09887005649717515,0.2344632768361582,0.5371621621621622,290,7.917241379310345,0.1103448275862069,0.24482758620689654,0.18275862068965518,0.18620689655172415
2023,BUF,653,0.013210870657022502,0.25306748466257667,0.002053388090349076,1.1944869831546707,1.0658499234303216,0.08575803981623277,0.09800918836140889,0.45329249617151607,0.11026033690658499,0.09647779479326186,0.0796812749003984,0.3593073593073593,392,0.22448979591836735,0.07397959183673469,0.2372448979591837,0.5153203342618384,339,8.312684365781712,0.12684365781710916,0.168141592920354,0.12979351032448377,0.26548672566371684
2023,CAR,606,-0.07495544208420647,0.2251655629139073,0.12606837606837606,1.1402640264026402,0.9867986798679867,0.00825082508250825,0.06435643564356436,0.400990099009901,0.057755775577557754,0.06435643564356436,0.0037313432835820895,0.44528301886792454,338,0.19230769230769232,0.08875739644970414,0.20710059171597633,0.5392857142857143,277,7.093862815884476,0.08664259927797834,0.19855595667870035,0.12274368231046931,0.17328519855595667
2023,CHI,532,-0.0477750326075205,0.2528301886792453,0.12626262626262627,1.3834586466165413,1.1390977443609023,0.0018796992481203006,0.045112781954887216,0.5338345864661654,0.04887218045112782,0.06578947368421052,0.15283842794759825,0.583756345177665,295,0.3016949152542373,0.12203389830508475,0.288135593220339,0.4344262295081967,237,7.29957805907173,0.11392405063291139,0.1518987341772152,0.18143459915611815,0.22784810126582278
2023,CIN,603,0.10689881431322441,0.135,0.009633911368015413,1.2106135986733002,0.9303482587064676,0.028192371475953566,0.09950248756218906,0.42454394693200664,0.02155887230514096,0.13266998341625208,0.005319148936170213,0.3689839572192513,411,0.2116788321167883,0.1411192214111922,0.1411192214111922,0.6948228882833788,360,5.663888888888889,0.06944444444444445,0.16111111111111112,0.15555555555555556,0.18888888888888888
2023,CLE,629,-0.009266005533257711,0.3466453674121406,0.029339853300733496,1.302066772655008,0.9538950715421304,0.11605723370429252,0.10969793322734499,0.44992050874403816,0.05087440381558029,0.02702702702702703,0.04230769230769231,0.5224489795918368,368,0.2554347826086957,0.09239130434782608,0.19293478260869565,0.5402985074626866,321,8.161993769470405,0.11838006230529595,0.16510903426791276,0.16510903426791276,0.30218068535825543
2023,DAL,535,0.03244232799080636,0.3644859813084112,0.008823529411764706,1.2130841121495326,1.0785046728971963,0.007476635514018692,0.102803738317757,0.4766355140186916,0.018691588785046728,0.052336448598130844,0.031088082901554404,0.5268817204301075,337,0.28486646884273,0.08902077151335312,0.2195845697329377,0.5536912751677853,293,7.7815699658703075,0.09897610921501707,0.18088737201365188,0.17064846416382254,0.18771331058020477
2023,DEN,490,-0.038170612047589016,0.44693877551020406,0.0036900369003690036,1.3061224489795917,1.1571428571428573,0.05918367346938776,0.07755102040816327,0.37142857142857144,0.08163265306122448,0.05510204081632653,0.018957345971563982,0.5756097560975609,272,0.22426470588235295,0.15073529411764705,0.20588235294117646,0.5110132158590308,220,5.609090909090909,0.11818181818181818,0.1409090909090909,0.33636363636363636,0.11363636363636363
2023,DET,545,-0.04627231258969262,0.4622467771639042,0.0136986301369863,1.379816513761468,1.0568807339449542,0.04954128440366973,0.06788990825688074,0.5174311926605505,0.029357798165137616,0.025688073394495414,0.00819672131147541,0.5867768595041323,299,0.26421404682274247,0.07357859531772576,0.08695652173913043,0.5403508771929825,278,7.406474820143885,0.08992805755395683,0.2302158273381295,0.1366906474820144,0.2302158273381295
2023,GB,594,-0.02049411083358565,0.32148900169204736,0.06234413965087282,1.4343434343434343,1.0303030303030303,0.015151515151515152,0.07575757575757576,0.6279461279461279,0.04882154882154882,0.05387205387205387,0.01195219123505976,0.4838709677419355,339,0.2920353982300885,0.10914454277286136,0.14749262536873156,0.5224358974358975,308,8.00974025974026,0.12987012987012986,0.2012987012987013,0.16883116883116883,0.2012987012987013
2023,HOU,595,-0.046905502807389726,0.4336134453781513,0.03857566765578635,1.1764705882352942,1.3327731092436974,0.011764705882352941,0.06554621848739496,0.5210084033613446,0.05546218487394958,0.021848739495798318,0.011904761904761904,0.4939759036144578,337,0.29080118694362017,0.08011869436201781,0.2344213649851632,0.5117845117845118,293,8.784982935153584,0.10921501706484642,0.2764505119453925,0.12286689419795221,0.20477815699658702
2023,IND,644,-0.012007751118163674,0.09813084112149532,0.07253886010362694,1.236024844720497,1.0015527950310559,0.009316770186335404,0.055900621118012424,0.4813664596273292,0.17857142857142858,0.19099378881987578,0.04797047970479705,0.38372093023255816,370,0.2594594594594595,0.11351351351351352,0.17567567567567569,0.6216216216216216,327,6.871559633027523,0.10703363914373089,0.21712538226299694,0.1559633027522936,0.21100917431192662
2023,JAX,581,0.0167611195084261,0.2003454231433506,0.06263498920086392,1.4268502581755593,1.0120481927710843,0.03442340791738382,0.05163511187607573,0.44922547332185886,0.039586919104991396,0.0757314974182444,0.02654867256637168,0.4155251141552511,348,0.2442528735632184,0.13505747126436782,0.15804597701149425,0.6739811912225705,303,7.396039603960396,0.11551155115511551,0.1353135313531353,0.1353135313531353,0.2508250825082508
2023,KC,625,0.06723363013291846,0.17495987158908508,0.02529182879377432,1.4384,0.984,0.0048,0.0544,0.6144,0.0128,0.072,0.018957345971563982,0.5242718446601942,413,0.1937046004842615,0.14043583535108958,0.21307506053268765,0.5123287671232877,356,6.269662921348314,0.08707865168539326,0.18258426966292135,0.16292134831460675,0.27247191011235955
2023,LA,605,0.003012262888856836,0.3956953642384106,0.11232876712328767,1.0413223140495869,1.0,0.0,0.07933884297520662,0.7057851239669422,0.09752066115702479,0.024793388429752067,0.012096774193548387,0.46938775510204084,356,0.19382022471910113,0.10112359550561797,0.11797752808988764,0.600609756097561,317,7.003154574132492,0.0914826498422713,0.2113564668769716,0.13564668769716087,0.15141955835962145
2023,LAC,700,0.03305192803269002,0.20142857142857143,0.08586762075134168,1.3457142857142856,0.9885714285714285,0.02142857142857143,0.05857142857142857,0.58,0.15,0.07428571428571429,0.046875,0.48148148148148145,439,0.24145785876993167,0.10022779043280182,0.19134396355353075,0.5283505154639175,379,7.08179419525066,0.11345646437994723,0.18997361477572558,0.1503957783641161,0.21635883905013192
2023,LV,529,-0.028840841864472003,0.509469696969697,0.003861003861003861,1.172022684310019,1.1909262759924386,0.07372400756143667,0.05860113421550094,0.5633270321361059,0.03969754253308128,0.017013232514177693,0.009302325581395349,0.42452830188679247,303,0.24752475247524752,0.1254125412541254,0.08250825082508251,0.5607142857142857,270,7.074074074074074,0.0962962962962963,0.21481481481481482,0.16666666666666666,0.13333333333333333
2023,MIA,508,0.015150573178388105,0.1814595660749507,0.18313253012048192,1.0492125984251968,1.529527559055118,0.0,0.14566929133858267,0.8090551181102362,0.023622047244094488,0.04921259842519685,0.021505376344086023,0.6538461538461539,322,0.27639751552795033,0.13975155279503104,0.14596273291925466,0.6821192052980133,297,7.771043771043771,0.11447811447811448,0.20202020202020202,0.2255892255892256,0.08754208754208755
2023,MIN,646,0.004740154228536001,0.5116640746500778,0.01592356687898089,1.3575851393188854,1.0975232198142415,0.0,0.05263157894736842,0.4891640866873065,0.11455108359133127,0.03715170278637771,0.0211864406779661,0.5502183406113537,401,0.36159600997506236,0.09476309226932668,0.15211970074812967,0.4140845070422535,339,7.038348082595871,0.07669616519174041,0.2182890855457227,0.15634218289085547,0.30678466076696165
2023,NE,609,-0.003524430732951205,0.3667763157894737,0.01038961038961039,1.5747126436781609,1.0032840722495895,0.0,0.0722495894909688,0.5123152709359606,0.08702791461412152,0.0722495894909688,0.004081632653061225,0.30327868852459017,359,0.18384401114206128,0.1615598885793872,0.11142061281337047,0.653968253968254,308,6.327922077922078,0.09740259740259741,0.18181818181818182,0.25,0.19480519480519481
2023,NO,598,-0.04058467453488937,0.4013377926421405,0.025139664804469275,1.1304347826086956,1.040133779264214,0.0802675585284281,0.04013377926421405,0.33444816053511706,0.04013377926421405,0.038461538461538464,0.007936507936507936,0.44841269841269843,345,0.1681159420289855,0.08115942028985507,0.13333333333333333,0.6222222222222222,313,7.23961661341853,0.10543130990415335,0.2012779552715655,0.2108626198083067,0.23003194888178913
2023,NYG,530,-0.002309925683582102,0.3143939393939394,0.008287292817679558,1.2566037735849056,1.0245283018867926,0.06415094339622641,0.07924528301886792,0.5113207547169811,0.09433962264150944,0.06415094339622641,0.07906976744186046,0.47715736040609136,310,0.23548387096774193,0.08387096774193549,0.2806451612903226,0.6058091286307054,230,6.769565217391304,0.10434782608695652,0.11304347826086956,0.18695652173913044,0.1782608695652174
2023,NYJ,558,-0.05232425170490541,0.460573476702509,0.0033222591362126247,1.42831541218638,1.1290322580645162,0.012544802867383513,0.05555555555555555,0.3781362007168459,0.03046594982078853,0.035842293906810034,0.022222222222222223,0.4863636363636364,328,0.2621951219512195,0.10975609756097561,0.17073170731707318,0.5551601423487544,280,6.057142857142857,0.06785714285714285,0.175,0.2571428571428571,0.17857142857142858
2023,PHI,653,0.04383597454701762,0.052307692307692305,0.037337662337662336,1.1761102603369067,1.0321592649310873,0.0,0.11944869831546708,0.2450229709035222,0.16232771822358347,0.0903522205206738,0.15289256198347106,0.3872549019607843,391,0.27621483375959077,0.13043478260869565,0.22506393861892582,0.5290697674418605,333,8.18018018018018,0.12312312312312312,0.12012012012012012,0.18018018018018017,0.1831831831831832
2023,PIT,641,-0.0895665604583081,0.3442879499217527,0.03341288782816229,1.343213728549142,1.0280811232449298,0.015600624024960999,0.060842433697347896,0.5210608424336973,0.0358814352574103,0.0717628705148206,0.010416666666666666,0.4788732394366197,338,0.19230769230769232,0.13609467455621302,0.23372781065088757,0.6059602649006622,296,7.027027027027027,0.10810810810810811,0.15202702702702703,0.27702702702702703,0.10472972972972973
2023,SEA,649,0.009261506011303376,0.3281733746130031,0.08064516129032258,1.4807395993836672,1.029275808936826,0.0015408320493066256,0.1016949152542373,0.46841294298921415,0.11248073959938366,0.03852080123266564,0.00816326530612245,0.39094650205761317,401,0.28428927680798005,0.12718204488778054,0.16458852867830423,0.5482093663911846,355,6.391549295774648,0.09014084507042254,0.15211267605633802,0.14366197183098592,0.19436619718309858
2023,SF,486,0.006360869526262547,0.3711340206185567,0.08524590163934426,1.2201646090534979,1.508230452674897,0.0,0.10082304526748971,0.7181069958847737,0.00823045267489712,0.024691358024691357,0.014925373134328358,0.542713567839196,276,0.2463768115942029,0.08695652173913043,0.18478260869565216,0.532258064516129,241,8.265560165975105,0.11618257261410789,0.2821576763485477,0.1908713692946058,0.21991701244813278
2023,TB,610,-0.021967426937972677,0.29042904290429045,0.09302325581395349,1.3311475409836067,1.0098360655737706,0.009836065573770493,0.10655737704918032,0.4557377049180328,0.04426229508196721,0.04590163934426229,0.024691358024691357,0.35443037974683544,363,0.29476584022038566,0.1046831955922865,0.1487603305785124,0.5705521472392638,320,7.771875,0.128125,0.234375,0.178125,0.15
2023,TEN,634,-0.06027095606646587,0.41930379746835444,0.11989100817438691,1.3927444794952681,1.1041009463722398,0.06309148264984227,0.07097791798107256,0.37697160883280756,0.02996845425867508,0.03785488958990536,0.017361111111111112,0.4574468085106383,345,0.3188405797101449,0.1391304347826087,0.1565217391304348,0.5604026845637584,293,8.61433447098976,0.15358361774744028,0.21160409556313994,0.24232081911262798,0.19112627986348124
2023,WAS,549,0.1004674628902884,0.19195612431444242,0.0,1.273224043715847,1.0619307832422586,0.0036429872495446266,0.04371584699453552,0.4116575591985428,0.009107468123861567,0.06557377049180328,0.02702702702702703,0.43646408839779005,360,0.225,0.13333333333333333,0.18333333333333332,0.5551948051948052,302,6.745033112582782,0.11258278145695365,0.2052980132450331,0.17549668874172186,0.1986754966887417
2024,ARI,535,0.024196561008134734,0.3051181102362205,0.18696883852691218,1.7476635514018692,1.0149532710280373,0.022429906542056073,0.10654205607476636,0.38317757009345793,0.056074766355140186,0.009345794392523364,0.07075471698113207,0.48717948717948717,319,0.3103448275862069,0.0877742946708464,0.21003134796238246,0.5354609929078015,274,6.740875912408759,0.08759124087591241,0.17518248175182483,0.15693430656934307,0.3284671532846715
2024,ATL,700,-0.06585888589194061,0.20381231671554254,0.4696132596685083,1.0942857142857143,1.04,0.0,0.06714285714285714,0.6871428571428572,0.12857142857142856,0.02,0.0125,0.7731629392971247,378,0.18253968253968253,0.10052910052910052,0.06878306878306878,0.5421348314606742,344,7.363372093023256,0.09302325581395349,0.23837209302325582,0.18023255813953487,0.13372093023255813
2024,BAL,527,-0.05931440686985051,0.27184466019417475,0.13066666666666665,1.4212523719165084,1.3927893738140418,0.018975332068311195,0.07210626185958255,0.5009487666034156,0.03415559772296015,0.030360531309297913,0.1774193548387097,0.5024390243902439,278,0.3129496402877698,0.10071942446043165,0.2302158273381295,0.5,237,8.666666666666666,0.14345991561181434,0.2109704641350211,0.15611814345991562,0.28270042194092826
2024,BUF,534,-0.021204633777400096,0.3445692883895131,0.08,1.2715355805243447,1.0842696629213484,0.13857677902621723,0.09176029962546817,0.5224719101123596,0.06367041198501873,0.06741573033707865,0.052132701421800945,0.43,306,0.23529411764705882,0.10457516339869281,0.20588235294117646,0.5231316725978647,275,7.374545454545455,0.13090909090909092,0.17454545454545456,0.18181818181818182,0.2509090909090909
2024,CAR,538,-0.005579870248448501,0.40148698884758366,0.18944099378881987,1.2156133828996283,1.033457249070632,0.08550185873605948,0.09479553903345725,0.4275092936802974,0.020446096654275093,0.048327137546468404,0.004366812227074236,0.39035087719298245,309,0.31715210355987056,0.08737864077669903,0.23300970873786409,0.5895522388059702,261,7.2796934865900385,0.09578544061302682,0.21839080459770116,0.17624521072796934,0.18007662835249041
